GI - Code,Barangay,Classification,GI - Date,GI - Interviewer,"GI - Remarks (Small, Medium, Large, Residential)",GI - Business Name/Residential Name/Contact number,GI - Business Location/Address,GI - Type of Business,GI - No. of Employees,GI - Operating Hours - Start,GI - Operating Hours - End,CWSU-1 - Usage - Specify,GI - Members,CWSU-1 - Usage - Drinking,CWSU-1 - Usage - Food preparation,CWSU-1 - Usage - Cleaning & Sanitation,CWSU-1 - Usage - Manufacturing/Production,CWSU-1 - Usage - Landscaping/Irrigation,CWSU-1 - Usage - Others,CWSU-2 - Treatment,CWSU-3 - Current Sources - Tap Water (Water District etc.),CWSU-3 - Current Sources - Deep Well (owned),CWSU-3 - Current Sources - Truck Delivery Services (5 m3),CWSU-3 - Current Sources - Bottled water (5 gallons),CWSU-3 - Current Sources - Others,"CWSU-3 - Current Sources - (If others, please specify)",CWSU-4 - Primary Drinking Source - Tap Water (Water District etc.),CWSU-4 - Primary Drinking Source - Deep Well (owned),CWSU-4 - Primary Drinking Source - Truck Delivery Services (5 m3),CWSU-4 - Primary Drinking Source - Bottled water (5 gallons),CWSU-4 - Primary Drinking Source - Others,"CWSU-4 - Primary Drinking Source - (If others, please specify)",CWSU-4 - Primary Drinking Source - gals,CWSU-5 - Ave Demand (in cbm),CWSU-6 - Actual Use (m3 / gal) - Tap Water (Water District etc.),CWSU-6 - Actual Use (m3 / gal) - Deep Well (owned),CWSU-6 - Actual Use (m3 / gal) - Truck Delivery Services (5 m3),CWSU-6 - Actual Use (m3 / gal) - Bottled water (5 gallons),CWSU-6 - Actual Use (m3 / gal) - Others (gallons),CWSU-7 - Peak Month - Start,CWSU-7 - Peak Month - End,"CWSU-8 - Monthly Costs - Less than PhP 1,000","CWSU-8 - Monthly Costs - PhP 1,000 - PhP 3,000","CWSU-8 - Monthly Costs - PhP 3,000 - PhP 5,000","CWSU-8 - Monthly Costs - PhP 5,000 - PhP 10,000","CWSU-8 - Monthly Costs - PhP 10,000 and above",CWSU-8 - Monthly Costs - Water Bottles,CWSU-8 - Monthly Costs - Truck Delivery,CWSU-8 - Monthly Costs - Others:,"CWSU-8 - Monthly Costs - If others, input here",CWSU-9 - Issues (Tap Water) - Yes,CWSU-9 - Issues (Tap Water) - No,CWSU-9 - Issues (Tap Water) - N/A,CWSU-9 - Issues (Tap Water) - Supply interruption,CWSU-9 - Issues (Tap Water) - Salinity,CWSU-9 - Issues (Tap Water) - Taste,CWSU-9 - Issues (Tap Water) - Smell,CWSU-9 - Issues (Tap Water) - Turbidity,CWSU-9 - Issues (Tap Water) - Costs,CWSU-9 - Issues (Tap Water) - Others,"CWSU-9 - Issues (Tap Water) - If others, input here",CWSU-10 - Issues (Deep Well) - Yes,CWSU-10 - Issues (Deep Well) - No,CWSU-10 - Issues (Deep Well) - N/A,CWSU-10 - Issues (Deep Well) - Supply interruption,CWSU-10 - Issues (Deep Well) - Salinity,CWSU-10 - Issues (Deep Well) - Taste,CWSU-10 - Issues (Deep Well) - Smell,CWSU-10 - Issues (Deep Well) - Turbidity,CWSU-10 - Issues (Deep Well) - Costs,CWSU-10 - Issues (Deep Well) - Others,"CWSU-10 - Issues (Deep Well) - If others, input here",CWSU-11 - Issues (Truck Water) - Yes,CWSU-11 - Issues (Truck Water) - No,CWSU-11 - Issues (Truck Water) - N/A,CWSU-11 - Issues (Truck Water) - Supply interruption,CWSU-11 - Issues (Truck Water) - Salinity,CWSU-11 - Issues (Truck Water) - Taste,CWSU-11 - Issues (Truck Water) - Smell,CWSU-11 - Issues (Truck Water) - Turbidity,CWSU-11 - Issues (Truck Water) - Costs,CWSU-11 - Issues (Truck Water) - Others,"CWSU-11 - Issues (Truck Water) - If others, input here",CWSU-12 - Issues (Bottled Water) - Yes,CWSU-12 - Issues (Bottled Water) - No,CWSU-12 - Issues (Bottled Water) - N/A,"CWSU-12 - Issues (Bottled Water) - If yes, select all that apply",CWSU-12 - Issues (Bottled Water) - Supply interruption,CWSU-12 - Issues (Bottled Water) - Salinity,CWSU-12 - Issues (Bottled Water) - Taste,CWSU-12 - Issues (Bottled Water) - Smell,CWSU-12 - Issues (Bottled Water) - Turbidity,CWSU-12 - Issues (Bottled Water) - Costs,CWSU-12 - Issues (Bottled Water) - Others,"CWSU-12 - Issues (Bottled Water) - If others, input here",CWSU-13 - Interruptions (days) - We have continuous water supply everyday,CWSU-13 - Interruptions (days) - Once a week,CWSU-13 - Interruptions (days) - Twice a week,CWSU-13 - Interruptions (days) - Thrice a week,CWSU-13 - Interruptions (days) - Others,CWSU-13 - Interruptions (days) - How many hours per day do you experience water interruption?,AWTP-14 - Factors affecting Alt Sources - Cost-effectiveness,AWTP-14 - Factors affecting Alt Sources - Reliability (consistent supply),AWTP-14 - Factors affecting Alt Sources - Water Quality (Clean and safe),AWTP-14 - Factors affecting Alt Sources - Costumer service and maintenance support,AWTP-14 - Factors affecting Alt Sources - Others,"AWTP-14 - Factors affecting Alt Sources - If others, input here",AWTP-15 - Desalination Awareness - Yes,AWTP-15 - Desalination Awareness - No,AWTP-16 - Desalinated Willingness - Yes,AWTP-16 - Desalinated Willingness - No,AWTP-17 - Desalinated Premium Pay - Yes,AWTP-17 - Desalinated Premium Pay - No,AWTP-17 - Desalinated Premium Pay - Depends on the cost difference,"AWTP-17 - Desalinated Premium Pay - If yes, in what payment structure",AWTP-17 - Desalinated Premium Pay - Fixed tariff,AWTP-17 - Desalinated Premium Pay - Tiered pricing,AWTP-17 - Desalinated Premium Pay - Pay per use,AWTP-17 - Desalinated Premium Pay - Seasonal,AWTP - Max Price - Commercial - 160,AWTP - Max Price - Commercial - 200,AWTP - Max Price - Commercial - 100,AWTP-19 - Max Price - Commercial - Others,AWTP-19 - Max Price - Residential - 50,AWTP-19 - Max Price - Residential - 80,AWTP-19 - Max Price - Residential - 100,AWTP-19 - Max Price - Residential - Others,AWTP-20 - Budget - < 3000,AWTP-20 - Budget - 3000 - 6000,AWTP-20 - Budget - 6000 - 9000,AWTP-20 - Budget - 9000 - 15000,AWTP-20 - Budget - Others,AWTP-21 - Concerns,WTP_Comm,WTP_Resi,Desalination Awareness,Desalinated Willingness,Desalinated Premium Pay,Max Price (Commercial),Max Price (Residential),Budget,AWTP-20 - Budget - Others_numeric
SEV-3C,SEVILLA,Commercial,06/07/2025,Ardee Agustin,Large,MAEZELLE PSYCHO METIER & DIAGNOSTIC CENTER,Sevilla,Clinic,18,8:00,17:00,0,0.0,1,0,1,0,0.0,0,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,0,10.0,3,166.6666667,0.0,0.0,0.0,0.0,January,March,1,0,0,0,0,250,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,750,Clean and Affordable,0.0,0.0,1,1,2,0.0,0.0,1500.0,750.0
SEV-4C,SEVILLA,Commercial,06/07/2025,Trisha Cacdac,Small,MOM AND POPS MINIMART,Sevilla,Retail,2,7:00,21:00,0,0.0,0,0,1,0,0.0,0,0,1,0,0.0,0,0.0,0,1,0,0,1,0.0,0,50.0,5.6775,0.0,0.0,0.0,0.0,0.0,March,June,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0.0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,"1,000",0,200.0,0.0,1,1,1,200.0,0.0,1500.0,0.0
SEV-5C,SEVILLA,Commercial,06/07/2025,Trisha Cacdac,Small,LOLA LUZ EATERY,Sevilla,Restaurant / Food Service,8,5:00,17:00,0,0.0,1,1,1,1,0.0,0,1,1,1,0.0,1,0.0,0,0,0,0,1,0.0,0,7925.0,0,0.0,300.0,0.0,10.0,0.0,March,May,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0.0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,"1,000",0,160.0,0.0,1,1,1,160.0,0.0,1500.0,0.0
SEV-6C,SEVILLA,Commercial,06/07/2025,Arvee Jeric Agustin,Small,MMR REAL STATE,Sevilla,Retail,15,6:00,21:00,0,0.0,1,1,1,0,0.0,0,1,0,1,0.0,1,0.0,0,0,1,0,1,0.0,0,50.0,17.0325,0.0,80.0,0.0,150.0,0.0,March,June,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0.0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,0,0,0,500,0,100.0,0.0,1,1,1,100.0,0.0,1500.0,500.0
SEV-7C,SEVILLA,Commercial,06/07/2025,Arvee Jeric Agustin,Small,NATHALIA'S KITCHENETTE,Sevilla,Restaurant / Food Service,5,0:00,23:59,0,0.0,1,1,1,1,1.0,0,1,1,1,0.0,1,0.0,0,0,0,0,1,0.0,0,240.0,4.542,0.0,150.0,0.0,240.0,0.0,March,June,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,1,1,1,0.0,0.0,0.0,0.0
SEV-8C,SEVILLA,Commercial,06/07/2025,Arvee Jeric Agustin,Small,LOLA MYRNA'S EATERY,Sevilla,Restaurant / Food Service,6,6:00,21:00,0,0.0,1,1,1,0,0.0,0,0,0,0,0.0,1,0.0,6gals/day,0,0,0,1,0.0,0,30.0,0.6813,0.0,0.0,320.0,180.0,0.0,January,June,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,waiting period for delivery- 3days,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0.0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,Mura at affordable,100.0,0.0,1,1,1,100.0,0.0,1500.0,0.0
SEV-9C,SEVILLA,Commercial,06/07/2025,Ardee Agustin,Small,PANDE MONAY BAKERY,Sevilla,Bakery,6,0:00,23:59,0,0.0,1,1,1,0,0.0,0,1,1,0,0.0,1,0.0,0,1,0,0,1,0.0,0,150.0,2.83875,0.0,0.0,0.0,150.0,0.0,March,March,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0.0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,200.0,0.0,1,1,1,200.0,0.0,1500.0,0.0
SEV-10C,SEVILLA,Commercial,06/07/2025,Ardee Agustin,Small,IYAMS EATERY,Sevilla,Restaurant / Food Service,0,6:00,22:00,0,0.0,1,1,1,1,0.0,0,0,1,1,0.0,1,0.0,0,1,0,0,1,0.0,0,150.0,3.4065,0.0,0.0,0.0,150.0,0.0,March,May,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0.0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,200.0,0.0,1,1,1,200.0,0.0,1500.0,0.0
SEV-11C,SEVILLA,Commercial,06/07/2025,Ardee Agustin,Small,MJ'S KAMBINGAN,Sevilla,Restaurant / Food Service,4,4:00,20:00,0,0.0,1,1,1,0,0.0,0,0,0,1,1.0,1,0.0,0,0,0,0,1,0.0,0,0.0,3.97425,0.0,0.0,0.0,0.0,0.0,March,May,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,160.0,0.0,1,1,1,160.0,0.0,1500.0,0.0
SEV-12C,SEVILLA,Commercial,06/07/2025,Ardee Agustin,Large,J&C HOTEL,Sevilla,Hotel Accomodation,0,0:00,23:59,0,0.0,0,1,1,0,0.0,0,1,0,1,1.0,0,0.0,0,0,0,0,1,0.0,0,0.0,5.6775,0.0,0.0,0.0,50.0,0.0,January,April,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0.0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,No,100.0,0.0,1,1,1,100.0,0.0,1500.0,0.0
SEV-13C,SEVILLA,Commercial,06/07/2025,Ardee Agustin,Small,GALATHOR EAT ALL YOU CAN,Sevilla,Restaurant / Food Service,3,10:00,20:00,0,0.0,1,1,1,0,0.0,0,1,1,0,0.0,1,0.0,0,1,0,0,1,0.0,0,60.0,1.1355,0.0,0.0,0.0,60.0,0.0,March,May,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0.0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,200.0,0.0,1,1,1,200.0,0.0,1500.0,0.0
SEV-14C,SEVILLA,Commercial,06/07/2025,Ardee Agustin,Small,TADIFA'S TURO-TURO,Sevilla,Restaurant / Food Service,10,6:00,16:00,0,0.0,1,1,1,0,0.0,0,1,0,1,1.0,1,0.0,0,1,1,1,1,0.0,0,300.0,6,0.0,0.0,400.0,300.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0.0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,160.0,0.0,1,1,1,160.0,0.0,1500.0,0.0
SEV-15C,SEVILLA,Commercial,06/07/2025,Ardee Agustin,Small,COLE'S BAKERY,Sevilla,Bakery,2,5:00,17:00,0,0.0,1,1,1,0,0.0,0,1,0,1,0.0,0,0.0,0,0,1,0,0,0.0,0,0.0,0.3,0.0,60.0,0.0,0.0,0.0,March,June,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4hrs,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0.0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,160.0,0.0,1,1,1,160.0,0.0,1500.0,0.0
SEV-16C,SEVILLA,Commercial,06/07/2025,Ardee Agustin,Small,CASTY SILOG,Sevilla,Restaurant / Food Service,2,10:00,22:00,0,0.0,1,1,1,0,0.0,0,1,1,1,0.0,1,0.0,0,1,1,0,1,0.0,0,150.0,3.028,0.0,450.0,0.0,150.0,0.0,March,March,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0.0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,200.0,0.0,1,1,1,200.0,0.0,1500.0,0.0
SEV-17C,SEVILLA,Commercial,06/09/2025,Ardee  Agustin,Medium,WANIE WASH & MINIMART,Sevilla,0,0,7:00,21:00,0,0.0,0,0,1,0,0.0,0,1,0,1,1.0,0,0.0,0,0,0,0,1,0.0,0,50.0,3.785,0.0,0.0,0.0,0.0,0.0,March,May,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0.0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,100.0,0.0,1,1,1,100.0,0.0,1500.0,0.0
SEV-18C,SEVILLA,Commercial,06/09/2025,Ardee  Agustin,Small,POL & CATHY'S CANTEEN,Sevilla,Restaurant / Food Service,3,8:00,17:00,0,0.0,1,1,1,0,0.0,0,1,0,1,0.0,1,0.0,0,0,1,0,1,0.0,0,600.0,6,0.0,300.0,0.0,120.0,0.0,March,March,1,0,0,0,0,800,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,1,1,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,500,0,160.0,0.0,1,1,2,160.0,0.0,1500.0,500.0
SEV-19C,SEVILLA,Commercial,06/09/2025,Ardee  Agustin,Medium,HELENE LAUDRY CENTER,Sevilla,Laundromat,0,6:00,18:00,0,0.0,0,0,1,0,0.0,0,1,0,1,0.0,0,0.0,0,0,0,0,1,0.0,0,25.0,4,0.0,0.0,0.0,750.0,0.0,May,May,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,1,1,1,0.0,0.0,0.0,0.0
SEV-20C,SEVILLA,Commercial,06/07/2025,Ardee  Agustin,Small,JAY'S PARES,Sevilla,Restaurant / Food Service,6,0:00,23:59,0,0.0,1,1,1,0,0.0,0,1,0,1,0.0,1,0.0,0,0,0,0,1,0.0,0,25.0,2.83875,0.0,40.0,0.0,150.0,0.0,March,March,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0.0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,"1,000",Mura,160.0,0.0,1,1,1,160.0,0.0,1500.0,0.0
SEV-21C,SEVILLA,Commercial,06/07/2025,Ardee  Agustin,Small,MC EATERY,Sevilla,Restaurant / Food Service,1,6:00,22:00,0,0.0,1,1,1,0,0.0,0,1,1,1,0.0,1,0.0,0,1,1,0,1,0.0,0,35.0,3.97425,0.0,0.0,0.0,210.0,0.0,March,May,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0.0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,500,0,160.0,0.0,1,1,1,160.0,0.0,1500.0,500.0
SEV-22C,SEVILLA,Commercial,06/07/2025,Ardee  Agustin,Small,FLIP'N CUTS SALON,Sevilla,0,6,9:00,17:00,0,0.0,0,0,1,0,0.0,0,1,0,1,0.0,1,0.0,0,0,0,0,1,0.0,0,100.0,11.355,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0.0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,"1,000",0,0.0,0.0,1,1,1,0.0,0.0,1500.0,0.0
SEV-23C,SEVILLA,Commercial,06/07/2025,Ardee  Agustin,Small,CROSSINGS EATERY & STORE,Sevilla,Restaurant / Food Service,4,8:00,17:00,0,0.0,1,1,1,0,0.0,0,1,0,1,0.0,1,0.0,0,0,1,0,1,0.0,0,300.0,3.785,0.0,300.0,0.0,60.0,0.0,March,March,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0.0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,160.0,0.0,1,1,1,160.0,0.0,1500.0,0.0
SEV-24C,SEVILLA,Commercial,06/07/2025,Ardee  Agustin,Small,TURKS,Sevilla,Restaurant / Food Service,2,8:00,17:00,0,0.0,1,1,1,1,0.0,0,1,0,0,0.0,0,1.0,Mall dept.,0,0,0,1,0.0,0,750.0,2.83875,0.0,0.0,0.0,150.0,0.0,December,January,1,0,0,0,0,200,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0.0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,160.0,0.0,1,1,1,160.0,0.0,1500.0,0.0
SEV-25C,SEVILLA,Commercial,06/09/2025,Trisha Cacdac,Small,SALANGA CARWASH,Sevilla,Car Wash,5,8:00,17:00,0,0.0,0,0,1,0,0.0,0,1,0,1,0.0,1,0.0,0,0,1,0,1,0.0,0,8.0,1.2,0.0,120.0,0.0,5.0,0.0,March,March,0,0,0,0,0,0,0,1,"2,000",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0.0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,"1,000",0,160.0,0.0,1,1,1,160.0,0.0,1500.0,0.0
SEV-26C,SEVILLA,Commercial,06/06/2025,Ardee  Agustin,Small,MILKTEA SHOP FORMOCHA,Sevilla,Restaurant / Food Service,5,8:00,17:00,0,0.0,1,1,1,0,0.0,0,1,1,0,0.0,1,0.0,0,0,0,0,1,0.0,0,0.0,0.510975,0.0,0.0,0.0,135.0,0.0,December,July,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,200.0,0.0,1,1,1,200.0,0.0,4500.0,0.0
SEV-27C,SEVILLA,Commercial,06/10/2025,Trisha Cacdac,Small,ETHAN STORE & CANTEEN,Sevilla,Restaurant / Food Service,6,8:00,17:00,0,0.0,1,1,1,0,0.0,0,1,1,1,0.0,1,0.0,0,0,0,0,1,0.0,0,900.0,3,0.0,750.0,0.0,900.0,0.0,March,March,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,600,0,160.0,0.0,1,1,2,160.0,0.0,1500.0,600.0
SEV-28C,SEVILLA,Commercial,06/06/2025,Trisha Cacdac,Medium,DAVID'S SALON,Sevilla,Retail,0,8:00,17:00,0,0.0,0,0,1,0,0.0,0,0,1,0,0.0,0,0.0,0,0,0,0,1,0.0,0,39.0,0,0.0,0.0,0.0,0.0,0.0,March,April,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,160.0,0.0,1,1,2,160.0,0.0,1500.0,0.0
SEV-29C,SEVILLA,Commercial,06/10/2025,Trisha Cacdac,Small,ELYU FOODHUB/09357160857,Sevilla,Restaurant / Food Service,3,0:00,21:00,0,0.0,0,1,1,0,0.0,0,0,0,1,0.0,1,0.0,0,0,0,0,1,0.0,0,500.0,17.85714286,0.0,0.0,0.0,100.0,0.0,March,May,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2000,0,160.0,0.0,1,1,2,160.0,0.0,2000.0,2000.0
